Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
0.013740263999999058,5,0,537,0,107.4,0,39082.21850759467,363.8940270725761,0.013286071999999649,0.00011043399999977055,0.013740263999999058,0.0034350659999997646,0.006567560036741063,0.013286071999999649,0.00011043399999977055,0,0,0,0,0,0,0,0,0,100,0,363.8940270725761,0.0,60,291,107.4,102.6683982537957,10540.800000000001,0,0,0,0,0,0,0,0,0.0,107.4,107.4,0,100,0,0,0,0,0,0,5,537,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0
0.013717801999998613,5,0,455,0,91.0,0,33168.57904787122,364.4898796469365,0.010616934999999827,1.1195999999102924e-05,0.013717801999998613,0.0034294504999996533,0.004949236216915023,0.010616934999999827,1.1195999999102924e-05,0,0,0,0,0,0,0,0,0,100,0,364.4898796469365,0.0,54,227,91.0,76.20367445208925,5807.0,0,0,0,0,0,0,0,0,0.0,91.0,91.0,0,100,0,0,0,0,0,0,5,455,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0
0.0,1,0,121,0,121.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,121,121,121.0,,,0,0,0,0,0,0,0,0,0.0,121.0,121.0,0,20,0,0,0,0,0,0,1,121,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0
0.0,1,0,66,0,66.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,66,66,66.0,,,0,0,0,0,0,0,0,0,0.0,66.0,66.0,0,20,0,0,0,0,0,0,1,66,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0
0.013095400000000978,5,0,537,0,107.4,0,41006.765734529676,381.81346121536006,0.012253630000000015,7.142800000004002e-05,0.013095400000000978,0.0032738500000002446,0.005991319205191058,0.012253630000000015,7.142800000004002e-05,0,0,0,0,0,0,0,0,0,100,0,381.81346121536006,0.0,60,291,107.4,102.6683982537957,10540.800000000001,0,0,0,0,0,0,0,0,0.0,107.4,107.4,0,100,0,0,0,0,0,0,5,537,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0
0.013080652999999387,5,0,455,0,91.0,0,34784.19617124782,382.24391396975625,0.01160351499999912,6.946000000951358e-06,0.013080652999999387,0.0032701632499998468,0.005581935669514548,0.01160351499999912,6.946000000951358e-06,0,0,0,0,0,0,0,0,0,100,0,382.24391396975625,0.0,54,227,91.0,76.20367445208925,5807.0,0,0,0,0,0,0,0,0,0.0,91.0,91.0,0,100,0,0,0,0,0,0,5,455,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0
0.0,1,0,121,0,121.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,121,121,121.0,,,0,0,0,0,0,0,0,0,0.0,121.0,121.0,0,20,0,0,0,0,0,0,1,121,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0
0.0,1,0,66,0,66.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,66,66,66.0,,,0,0,0,0,0,0,0,0,0.0,66.0,66.0,0,20,0,0,0,0,0,0,1,66,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0
0.015632518999998624,5,0,537,0,107.4,0,34351.46952324493,319.8460849464146,0.015032407000001413,1.1699999902248237e-07,0.015632518999998624,0.003908129749999656,0.00741823379492061,0.015032407000001413,1.1699999902248237e-07,0,0,0,0,0,0,0,0,0,100,0,319.8460849464146,0.0,60,291,107.4,102.6683982537957,10540.800000000001,0,0,0,0,0,0,0,0,0.0,107.4,107.4,0,100,0,0,0,0,0,0,5,537,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0
0.015616724000000914,5,0,455,0,91.0,0,29135.431989447552,320.16958230162146,0.010837624000000545,9.058999999922435e-06,0.015616724000000914,0.0039041810000002286,0.005085853193910111,0.010837624000000545,9.058999999922435e-06,0,0,0,0,0,0,0,0,0,100,0,320.16958230162146,0.0,54,227,91.0,76.20367445208925,5807.0,0,0,0,0,0,0,0,0,0.0,91.0,91.0,0,100,0,0,0,0,0,0,5,455,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0
0.0,1,0,121,0,121.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,0,0.0,0.0,121,121,121.0,,,0,0,0,0,0,0,0,0,0.0,121.0,121.0,0,20,0,0,0,0,0,0,1,121,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0
