Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
0.524064,8,0,2044,0,255.5,0,3900.2869878488127,15.265311107040363,0.366757,0.0005019999999999955,0.524064,0.0748662857142857,0.13090121544981198,0.366757,0.0005019999999999955,0,0,0,0,0,0,0,0,0,160,0,15.265311107040363,0.0,74,1514,255.5,508.52812817272667,258600.85714285713,0,0,0,0,0,0,0,0,0.0,255.5,255.5,0,160,0,0,0,0,0,0,8,2044,0,0,-1,-1,8,20,0,0,0,0,0,0,0,0
0.492955,13,0,6286,0,483.53846153846155,0,12751.671045024394,26.37157549877778,0.235554,0.0,0.492955,0.04107958333333333,0.07389907951752768,0.235554,0.0,0,0,0,0,0,0,0,0,0,260,0,26.37157549877778,0.0,74,1514,483.53846153846155,648.101922975162,420036.1025641028,0,0,0,0,0,0,0,0,0.0,483.53846153846155,483.53846153846155,0,260,0,0,0,0,0,0,13,6286,0,0,-1,-1,13,20,0,0,0,0,0,0,0,0
0.32150799999999996,5,0,1577,0,315.4,0,4905.010139716586,15.551712554586514,0.261818,0.00021299999999996322,0.32150799999999996,0.08037699999999999,0.12410295826987096,0.261818,0.00021299999999996322,0,0,0,0,0,0,0,0,0,100,0,15.551712554586514,0.0,112,599,315.4,206.2966310922212,42558.3,0,0,0,0,0,0,0,0,0.0,315.4,315.4,0,100,0,0,0,0,0,0,5,1577,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0
0.427763,4,0,2034,0,508.5,0,4754.96945738645,9.350972384240807,0.260348,0.057367999999999975,0.427763,0.14258766666666667,0.1053299166444811,0.260348,0.057367999999999975,0,0,0,0,0,0,0,0,0,80,0,9.350972384240807,0.0,112,749,508.5,287.41665458587005,82608.33333333333,0,0,0,0,0,0,0,0,0.0,508.5,508.5,0,80,0,0,0,0,0,0,4,2034,0,0,-1,-1,4,20,0,0,0,0,0,0,0,0
0.38826700000000003,9,0,498,0,55.333333333333336,0,1282.6225252210463,23.17992515459722,0.10577800000000004,5.6000000000000494e-05,0.38826700000000003,0.048533375000000004,0.036100448671281885,0.10577800000000004,5.6000000000000494e-05,0,0,0,0,0,0,0,0,0,180,0,23.17992515459722,0.0,54,66,55.333333333333336,4.0,16.0,0,0,0,0,0,0,0,0,0.0,55.333333333333336,55.333333333333336,0,180,0,0,0,0,0,0,9,498,0,0,-1,-1,9,20,0,0,0,0,0,0,0,0
0.36644199999999993,11,0,5164,0,469.45454545454544,0,14092.271082463258,30.01839308812855,0.142472,0.0,0.36644199999999993,0.036644199999999995,0.0520607211774012,0.142472,0.0,0,0,0,0,0,0,0,0,0,220,0,30.01839308812855,0.0,60,1494,469.45454545454544,660.733586801271,436568.87272727274,0,0,0,0,0,0,0,0,0.0,469.45454545454544,469.45454545454544,0,220,0,0,0,0,0,0,11,5164,0,0,-1,-1,11,20,0,0,0,0,0,0,0,0
0.19693400000000003,3,0,2652,0,884.0,0,13466.440533376663,15.23353001513197,0.11369399999999999,0.08324000000000004,0.19693400000000003,0.09846700000000001,0.021534229914255083,0.11369399999999999,0.08324000000000004,0,0,0,0,0,0,0,0,0,60,0,15.23353001513197,0.0,128,1839,884.0,872.6860833083108,761581.0,0,0,0,0,0,0,0,0,0.0,884.0,884.0,0,60,0,0,0,0,0,0,3,2652,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0
0.19700700000000002,4,0,2340,0,585.0,0,11877.750536782956,20.303847071423856,0.11471499999999998,0.021616999999999997,0.19700700000000002,0.065669,0.04674948585813537,0.11471499999999998,0.021616999999999997,0,0,0,0,0,0,0,0,0,80,0,20.303847071423856,0.0,153,1294,585.0,503.5520496102331,253564.66666666666,0,0,0,0,0,0,0,0,0.0,585.0,585.0,0,80,0,0,0,0,0,0,4,2340,0,0,-1,-1,4,20,0,0,0,0,0,0,0,0
0.14277100000000004,7,0,390,0,55.714285714285715,0,2731.6471832515,49.029564827591024,0.06661699999999998,0.00011700000000003374,0.14277100000000004,0.023795166666666673,0.024679370489675504,0.06661699999999998,0.00011700000000003374,0,0,0,0,0,0,0,0,0,140,0,49.029564827591024,0.0,54,66,55.714285714285715,4.535573676110726,20.571428571428566,0,0,0,0,0,0,0,0,0.0,55.714285714285715,55.714285714285715,0,140,0,0,0,0,0,0,7,390,0,0,-1,-1,7,20,0,0,0,0,0,0,0,0
0.12030000000000002,10,0,4904,0,490.4,0,40764.75477971737,83.12551953449707,0.04080499999999998,0.0,0.12030000000000002,0.013366666666666669,0.016174095090607066,0.04080499999999998,0.0,0,0,0,0,0,0,0,0,0,200,0,83.12551953449707,0.0,60,1494,490.4,592.3803582909286,350914.4888888889,0,0,0,0,0,0,0,0,0.0,490.4,490.4,0,200,0,0,0,0,0,0,10,4904,0,0,-1,-1,10,20,0,0,0,0,0,0,0,0
